Grid_Cell,Year,Albedo,Conflict,Evap_mm,Humidity,NDVI,PET_mm,Rain_mm,Runoff_mm,SensHeat_Wm2,SoilM_mm,Temp_C,Wind_ms
Grid_Cell_123,2023,0.13459688,3063,482.32578,0.005506764,0.05465995,3038.3584,508.7772,0.002158168,30.011923,230.26112,13.428888,5.1510153
Grid_Cell_123,2024,0.15169105,13110,417.23343,0.004799252,0.0693153,3464.508,424.56906,0.002059324,40.34702,236.49873,13.165369,5.1082664
Grid_Cell_123,2025,0.13300455,16728,486.117,0.005245152,0.059676863,3133.8125,505.06198,0.001664106,37.87774,214.12799,13.319971,4.691676
Grid_Cell_124,2000,0.152064,0,373.9608,0.005129375,0.21553399,2559.3447,465.34723,0.001174541,38.49058,205.66302,10.686853,4.151807
Grid_Cell_124,2001,0.17074472,0,420.23782,0.00554643,0.14857143,2339.7002,562.7491,0.001071891,35.380123,239.02692,10.725428,4.2176294
Grid_Cell_124,2002,0.20871803,0,492.31137,0.005058971,0.22361325,2386.9722,480.75446,0.002400935,28.017027,269.10788,10.3467655,4.0070014
Grid_Cell_124,2003,0.22282694,0,428.54407,0.005457568,0.11261416,1994.6685,457.164,0.006807576,28.555254,276.3282,9.204004,3.8656914
Grid_Cell_124,2004,0.18401062,0,505.214,0.005907202,0.2072986,2035.8406,579.30817,0.00203403,25.368078,283.90372,10.713282,4.1247015
Grid_Cell_124,2005,0.18791239,0,552.69696,0.005461175,0.17461553,2247.4473,543.3016,0.001628777,19.693274,290.43845,11.433771,3.9757485
Grid_Cell_124,2006,0.22894016,0,483.39578,0.005182855,0.17387052,2436.792,467.53418,0.001647188,23.228159,267.90686,11.057581,3.9629595
Grid_Cell_124,2007,0.1726883,0,438.51837,0.004693986,0.15091911,2872.7842,412.2317,0.001156819,34.64427,240.80931,12.158808,4.11624
Grid_Cell_124,2008,0.1900321,0,419.74365,0.004876696,0.17802344,2410.9717,392.7395,0.002277705,28.214916,237.14981,10.898584,3.7892392
Grid_Cell_124,2009,0.19990589,0,436.37662,0.004580769,0.14509591,2584.5667,485.58093,0.001763767,28.609936,233.34465,11.014856,3.973934
Grid_Cell_124,2010,0.20937096,0,455.26523,0.004857403,0.17447495,2641.2896,499.12308,0.002999353,23.047812,265.52466,12.1783085,4.166544
Grid_Cell_124,2011,0.20851457,0,499.12943,0.004873782,0.25351644,2610.3423,450.42914,0.002508134,23.557459,252.11499,10.14007,4.400111
Grid_Cell_124,2012,0.25407735,0,421.90057,0.005147446,0.22152346,2866.186,394.12567,0.001281762,23.914038,225.52768,11.194056,4.8479233
Grid_Cell_124,2013,0.19687457,0,402.07388,0.005004896,0.06230309,2930.1616,415.56888,0.000993,31.304274,208.43877,12.013849,4.8189945
Grid_Cell_124,2014,0.17632125,0,374.55273,0.004497551,0.0677828,3190.1926,345.7231,0.001281983,32.550133,187.76257,11.158045,5.144715
Grid_Cell_124,2015,0.15999979,0,387.1921,0.004775581,0.06229905,3195.2078,382.7682,0.000783,37.570774,184.00261,12.422388,5.1587663
Grid_Cell_124,2016,0.16598628,0,355.0939,0.005307157,0.047902595,2726.736,371.87817,0.000812,35.411263,202.92941,11.751154,4.679326
Grid_Cell_124,2017,0.16536705,0,296.09442,0.005080191,0.05411509,3003.8254,264.93048,0.000872,39.179893,187.52481,12.098352,4.914058
Grid_Cell_124,2018,0.16303353,263,315.79565,0.004818521,0.07097861,3236.7522,341.15256,0.000961,41.724346,174.32578,12.144403,4.9728575
Grid_Cell_124,2019,0.13811013,70,338.83115,0.005195882,0.05816335,3012.395,282.88657,0.000672,40.544296,181.58392,12.67486,4.764398
Grid_Cell_124,2020,0.12217472,75,398.49713,0.004759402,0.061351795,3408.8691,387.714,0.00094,38.74585,209.35757,12.883539,5.2038255
Grid_Cell_124,2021,0.14894702,161,484.7654,0.005192522,0.051994674,3093.8367,570.45496,0.001506558,28.227743,223.9352,12.881159,4.9989133
Grid_Cell_124,2022,0.1672706,449,505.72034,0.004976585,0.06504161,3249.5977,525.78937,0.001398007,25.082682,245.10497,12.76272,5.298592
Grid_Cell_124,2023,0.13101612,3063,485.78827,0.005462251,0.053532664,3061.5093,506.2662,0.001238445,30.635569,234.4474,13.410883,5.1747828
Grid_Cell_124,2024,0.1481715,13110,431.3443,0.004782612,0.06608427,3448.2524,424.4377,0.001474219,40.100037,229.2465,13.113733,5.1066637
Grid_Cell_124,2025,0.12831572,16728,486.47565,0.005227854,0.05528778,3148.0977,505.02838,0.001240052,38.31336,226.43782,13.328394,4.7138414
Grid_Cell_125,2000,0.15271886,0,382.3797,0.005136392,0.22790878,2630.303,449.46936,0.000648,40.015312,167.33578,10.758051,4.2301464
Grid_Cell_125,2001,0.17233115,0,415.5366,0.00555479,0.13571168,2386.4634,549.03204,0.001273822,36.53166,204.50868,10.764215,4.274376
Grid_Cell_125,2002,0.21091443,0,420.40497,0.005074813,0.19197118,2437.2432,472.7473,0.004807812,34.03125,233.83224,10.388178,4.047892
Grid_Cell_125,2003,0.22062536,0,381.39993,0.005483822,0.1096567,2052.9595,435.92255,0.016136883,33.245358,230.87943,9.295313,3.9356914
Grid_Cell_125,2004,0.18781449,0,423.12128,0.005900631,0.21946084,2150.8079,566.04425,0.004277121,32.88786,246.04205,10.770288,4.230952
Grid_Cell_125,2005,0.18407439,0,456.14383,0.005457931,0.16359472,2363.1306,540.74524,0.006249373,27.163301,259.83865,11.495295,4.087598
Grid_Cell_125,2006,0.22771302,0,420.2104,0.005181517,0.1902702,2530.8896,460.27548,0.00739775,28.825567,231.80746,11.060389,4.082754
Grid_Cell_125,2007,0.17524435,0,402.51657,0.004710314,0.1639744,2935.9443,405.77005,0.000735,37.164833,210.69467,12.126307,4.2224727
Grid_Cell_125,2008,0.1891179,0,385.75415,0.004875989,0.17471352,2493.078,379.60275,0.010622565,31.628199,200.22217,10.910273,3.8903663
Grid_Cell_125,2009,0.1987698,0,409.3496,0.004570629,0.15119039,2671.5183,478.67545,0.010053832,31.211882,198.91037,11.029444,4.0818105
Grid_Cell_125,2010,0.20986883,0,405.00204,0.004862979,0.1984722,2768.2256,491.36975,0.013506559,27.082922,226.50204,12.150904,4.290414
Grid_Cell_125,2011,0.20988825,0,459.82498,0.004878905,0.24616013,2690.6323,442.26755,0.009839401,27.816025,217.59659,10.231287,4.5211725
Grid_Cell_125,2012,0.25254214,0,381.2495,0.005169249,0.21466008,2927.0974,380.123,0.00562956,28.007874,187.63882,11.223841,4.937473
Grid_Cell_125,2013,0.19674125,0,403.0891,0.004998345,0.06322204,3006.7317,403.57547,0.002037469,32.717716,169.37534,12.0438175,4.931631
Grid_Cell_125,2014,0.17872831,0,349.78186,0.004495575,0.06969444,3251.6753,340.83072,0.004958544,35.747627,145.03421,11.175837,5.233345
Grid_Cell_125,2015,0.15863773,0,360.55927,0.004751667,0.06433702,3226.363,353.62762,0.000861,41.01482,132.70808,12.457514,5.1101017
Grid_Cell_125,2016,0.1684644,0,353.02597,0.005256682,0.05222142,2805.5593,375.26224,0.000733,36.89302,160.21475,11.898066,4.7201047
Grid_Cell_125,2017,0.16800982,0,278.77014,0.005014037,0.05145589,3089.7664,253.95229,0.003357113,41.291153,144.12367,12.155634,4.9717293
Grid_Cell_125,2018,0.16537687,263,310.4799,0.004768401,0.057883225,3275.2202,331.08804,0.000727,42.952618,132.35588,12.13891,4.9767613
Grid_Cell_125,2019,0.14154787,70,313.962,0.005144865,0.052069083,3068.686,253.34639,0.000413,42.58827,129.32277,12.716059,4.7880964
Grid_Cell_125,2020,0.122229606,75,353.8222,0.004722991,0.057484888,3476.7793,349.6231,0.000485,42.806297,152.6267,12.979609,5.2286205
Grid_Cell_125,2021,0.14735202,161,457.01694,0.005162621,0.065726444,3151.3518,543.94415,0.000835,31.061317,170.64688,12.945978,5.024838
Grid_Cell_125,2022,0.16499385,449,472.16473,0.004954116,0.051526293,3296.3965,505.562,0.000872,28.652544,197.52325,12.820948,5.30188
Grid_Cell_125,2023,0.13619246,3063,460.08856,0.005430816,0.043934837,3120.1287,487.35754,0.001555702,33.422382,186.921,13.4622135,5.1940637
Grid_Cell_125,2024,0.14527494,13110,389.2152,0.004747984,0.06754077,3505.4849,413.13278,0.001212436,44.47203,186.95782,13.129938,5.1200986
Grid_Cell_125,2025,0.12942162,16728,449.6821,0.005212429,0.050971445,3184.1104,432.61087,0.000482,40.819687,171.67874,13.39419,4.7278247
Grid_Cell_126,2000,0.15188165,0,372.97278,0.005137349,0.15273485,2673.4373,435.17953,0.000582,41.185085,160.36105,10.802637,4.320546
Grid_Cell_126,2001,0.17174886,0,412.3074,0.005557074,0.12825488,2421.8481,534.55896,0.001030394,37.799572,198.14857,10.778101,4.3440332
Grid_Cell_126,2002,0.2102435,0,415.04816,0.005084813,0.20818663,2462.9702,464.6095,0.004426808,35.394436,229.96054,10.4049015,4.0991592
Grid_Cell_126,2003,0.2109995,0,380.14386,0.005505421,0.10107744,2081.2842,418.46326,0.013690175,34.74756,225.6861,9.362513,4.0176435
Grid_Cell_126,2004,0.1885434,0,417.526,0.005890091,0.19662075,2202.6226,553.40936,0.004140174,33.940224,242.06306,10.798334,4.3520584
Grid_Cell_126,2005,0.1789052,0,460.21762,0.005443753,0.1830607,2426.5356,537.0656,0.006151326,28.10874,257.75946,11.515467,4.1906457
Grid_Cell_126,2006,0.22683582,0,420.72556,0.005164554,0.19629262,2574.99,454.06656,0.007220911,29.394358,229.0231,11.019068,4.177206
Grid_Cell_126,2007,0.17727129,0,399.50986,0.004714722,0.15789077,2968.6045,400.12598,0.000705,38.053413,208.81033,12.05691,4.300144
Grid_Cell_126,2008,0.19881584,0,377.78397,0.004862891,0.15530626,2540.7341,368.21188,0.010425232,32.24966,195.44745,10.872492,3.970011
Grid_Cell_126,2009,0.19900821,0,408.95218,0.004551732,0.1394906,2723.5244,472.716,0.009042603,31.740286,194.35931,10.9977665,4.1658516
Grid_Cell_126,2010,0.21088105,0,403.8389,0.004873431,0.18043463,2838.1562,482.48355,0.012899942,27.589909,218.6038,12.116236,4.4125714
Grid_Cell_126,2011,0.211549,0,460.49567,0.004902583,0.14169954,2709.6792,440.3657,0.008627918,28.36131,213.0899,10.240717,4.6254535
Grid_Cell_126,2012,0.25053287,0,379.24942,0.005197992,0.19476727,2930.7188,376.61072,0.005043511,29.018816,182.86354,11.1957035,4.9892826
Grid_Cell_126,2013,0.19681783,0,403.97903,0.005003982,0.06619477,3041.634,400.61954,0.001657527,33.527176,164.44353,12.027765,5.0125904
Grid_Cell_126,2014,0.18207824,0,349.74515,0.004499907,0.07033,3264.7615,340.2443,0.004089092,36.5505,137.61658,11.1495,5.2809134
Grid_Cell_126,2015,0.15704027,0,357.90573,0.004736044,0.06641628,3226.2285,351.05182,0.000721,42.318993,127.414215,12.416559,5.073184
Grid_Cell_126,2016,0.1702389,0,364.27466,0.00522538,0.055779513,2831.3389,396.22592,0.000872,37.095715,160.04533,11.901514,4.7227345
Grid_Cell_126,2017,0.16991349,0,278.09943,0.004969914,0.060503807,3122.5977,248.45616,0.003457277,41.93721,141.9318,12.118311,4.988099
Grid_Cell_126,2018,0.16522025,263,309.38153,0.004740511,0.06986317,3277.068,332.3322,0.00075,43.454903,130.40431,12.090937,4.970871
Grid_Cell_126,2019,0.14245687,70,313.80756,0.005109242,0.06760269,3083.1047,248.09653,0.000407,43.148766,126.91172,12.645044,4.781624
Grid_Cell_126,2020,0.12292899,75,353.2589,0.004685573,0.07312043,3488.4304,349.17828,0.000489,43.00899,148.71837,12.915247,5.2152667
Grid_Cell_126,2021,0.14816783,161,459.08298,0.005130508,0.06396244,3175.3457,541.7431,0.000823,31.13778,167.12607,12.927118,5.0452147
Grid_Cell_126,2022,0.16540396,449,471.44006,0.004941612,0.06642498,3301.9438,504.52094,0.000863,29.467093,193.73148,12.784662,5.2896194
Grid_Cell_126,2023,0.13651876,3063,460.9277,0.005406723,0.06490936,3146.435,488.37277,0.001486819,34.07927,183.24635,13.416346,5.2115636
Grid_Cell_126,2024,0.1483663,13110,392.18192,0.004720026,0.07342144,3530.6438,413.79047,0.001183791,44.488403,184.77898,13.084925,5.14581
Grid_Cell_126,2025,0.12893341,16728,447.73907,0.005183965,0.059999213,3205.4604,431.2721,0.000496,41.76057,167.82887,13.366846,4.7380643
Grid_Cell_127,2000,0.19853133,0,479.30417,0.00529877,0.21575342,2152.465,603.60034,0.002049378,28.200727,197.05371,9.596857,3.9793093
Grid_Cell_127,2001,0.1951561,0,487.4689,0.005747296,0.15609273,1880.5363,681.14954,0.002384617,27.482533,241.58739,9.5515995,4.029684
Grid_Cell_127,2002,0.22368267,0,551.19727,0.005217611,0.36454442,2152.2356,575.06433,0.004338969,25.026133,246.94075,9.517359,3.968303
Grid_Cell_127,2003,0.2550637,0,478.24893,0.00551488,0.13072014,1793.622,580.7052,0.017878024,24.390455,265.9644,8.311304,3.7782598
Grid_Cell_127,2004,0.20564963,0,543.13257,0.006286526,0.2618418,1612.5553,711.84656,0.003605724,22.25067,279.5923,9.719477,3.9047563
Grid_Cell_127,2005,0.23992668,0,542.02655,0.005659232,0.10424273,1895.0205,656.32245,0.005470589,16.501348,273.0256,10.276606,3.9468443
Grid_Cell_127,2006,0.26620758,0,515.58514,0.005399677,0.3314081,2129.7534,522.7427,0.004738483,19.371498,242.26164,10.073175,3.9093978
Grid_Cell_127,2007,0.1883025,0,475.4317,0.004773315,0.22411987,2685.615,465.66037,0.001004716,31.34514,194.3199,11.44961,4.1392193
Grid_Cell_127,2008,0.21205303,0,468.7128,0.005148912,0.2393689,2038.6365,473.37604,0.004517978,22.917816,211.38246,9.754328,3.759014
Grid_Cell_127,2009,0.24832873,0,489.23288,0.004834393,0.23402539,2189.3955,571.28217,0.006458726,18.808817,211.52087,10.119074,3.980338
Grid_Cell_127,2010,0.25239375,0,513.8444,0.005090599,0.28317517,2177.7275,585.24335,0.003020236,12.4355755,245.04155,11.068842,4.203667
Grid_Cell_127,2011,0.28165838,0,549.0297,0.005157145,0.17645384,2105.3503,543.8502,0.006540579,13.979514,241.47583,8.850092,4.18631
Grid_Cell_127,2012,0.27329344,0,477.13705,0.00542028,0.17378104,2386.003,456.38776,0.010040793,16.741169,204.01135,10.003229,4.6664343
Grid_Cell_127,2013,0.23556602,0,464.69012,0.00528002,0.061485365,2371.1406,495.4986,0.001625699,22.37032,180.45432,10.789484,4.5934806
Grid_Cell_127,2014,0.228904,0,435.7099,0.004730831,0.081499316,2711.2073,421.93655,0.002583185,21.939825,162.08263,10.049219,5.0046463
Grid_Cell_127,2015,0.17957877,0,477.5492,0.005001335,0.070287295,2915.8638,480.92294,0.001200654,27.115646,168.47855,11.466242,5.4202046
Grid_Cell_127,2016,0.19082287,0,515.92535,0.005595613,0.089822836,2325.9014,560.0074,0.003120765,22.503952,207.74472,10.617914,4.694934
Grid_Cell_127,2017,0.18898356,0,413.21716,0.005379818,0.06236522,2522.281,381.69897,0.005166277,27.54319,188.40923,11.027063,4.9138184
Grid_Cell_127,2018,0.19957122,263,388.76047,0.005008435,0.096733786,2911.5645,384.43463,0.00106764,32.219097,154.62918,11.144098,5.0607
Grid_Cell_127,2019,0.15311462,70,451.6296,0.005494893,0.066495135,2598.1375,432.73657,0.001387647,30.806936,158.73024,11.586969,4.761624
Grid_Cell_127,2020,0.15199955,75,484.21518,0.005067783,0.10461803,2872.3428,465.3768,0.001307401,28.261616,185.90456,11.460657,5.186544
Grid_Cell_127,2021,0.17861643,161,602.4465,0.005402183,0.061621368,2546.2927,733.3286,0.001909086,15.702722,218.70508,11.444788,4.900797
Grid_Cell_127,2022,0.1939002,449,610.67474,0.005096047,0.06875653,2807.0745,668.8958,0.002800301,13.733929,233.63991,11.503443,5.27753
Grid_Cell_127,2023,0.15162753,3063,585.53595,0.005700638,0.06890086,2553.4922,651.18604,0.003522377,20.107916,228.09972,12.058832,5.140947
Grid_Cell_127,2024,0.16683032,13110,512.7556,0.004907261,0.06760248,3105.6008,520.20807,0.001940705,31.00848,202.83662,12.103846,5.116842
Grid_Cell_127,2025,0.13841069,16728,559.2276,0.005284255,0.06429031,2849.5142,570.4734,0.001377744,33.626945,188.26396,12.184198,4.696278
Grid_Cell_128,2000,0.19529665,0,467.9945,0.005247376,0.28296983,2184.0017,589.651,0.001958049,30.917072,199.4748,9.543543,3.968069
Grid_Cell_128,2001,0.19112037,0,481.26645,0.005677369,0.33004496,1974.1449,661.9957,0.002302373,32.310665,238.34503,9.551386,4.0318418
Grid_Cell_128,2002,0.2256294,0,543.9364,0.005163796,0.22429734,2195.3413,570.2098,0.004544192,27.495602,250.5767,9.452814,3.9555974
Grid_Cell_128,2003,0.26045504,0,468.94147,0.005469452,0.22576654,1812.1602,567.50757,0.0177261,25.261658,266.65787,8.23028,3.762061
Grid_Cell_128,2004,0.20570156,0,540.36774,0.006186584,0.24683145,1701.0908,690.5447,0.003915478,26.722073,277.58374,9.660822,3.9032536
Grid_Cell_128,2005,0.23840006,0,538.2919,0.005595667,0.2869144,1947.9805,648.68256,0.006306274,19.317537,276.113,10.20141,3.9036937
Grid_Cell_128,2006,0.26691607,0,507.0532,0.005328287,0.29849684,2174.2505,523.1963,0.005385928,21.88557,244.42682,9.999811,3.8677197
Grid_Cell_128,2007,0.18704519,0,472.85156,0.004733955,0.2024456,2691.7712,460.5131,0.000973,33.154945,199.45142,11.364801,4.0782948
Grid_Cell_128,2008,0.21204634,0,457.65256,0.005080975,0.22818767,2085.8901,463.54044,0.004803129,25.757536,213.91985,9.713282,3.7083309
Grid_Cell_128,2009,0.24976759,0,471.4896,0.00476616,0.2707446,2225.1992,550.20496,0.007251997,21.968048,213.24509,10.031763,3.9108174
Grid_Cell_128,2010,0.25425115,0,495.15826,0.005015335,0.20421274,2230.551,550.0213,0.003372555,15.530881,246.22847,11.022577,4.1521263
Grid_Cell_128,2011,0.25356227,0,510.29446,0.005059087,0.26442257,2210.076,480.9888,0.007752832,20.633018,224.01868,8.835108,4.20857
Grid_Cell_128,2012,0.26917452,0,436.4558,0.005333088,0.1668922,2475.4844,423.8716,0.005628638,22.160423,188.3068,9.989771,4.6686883
Grid_Cell_128,2013,0.23203732,0,427.97772,0.005214009,0.062413316,2454.5498,446.62534,0.001452325,27.318,171.7593,10.783258,4.6170764
Grid_Cell_128,2014,0.21199399,0,387.2492,0.004652503,0.07367485,2788.4922,363.14026,0.001862969,29.202496,149.36356,10.009974,4.978619
Grid_Cell_128,2015,0.17236307,0,415.89957,0.004947924,0.061861042,2970.223,425.84076,0.000887,34.398056,153.83514,11.360559,5.4408894
Grid_Cell_128,2016,0.19291823,0,497.87506,0.005543816,0.052246515,2385.4683,553.1563,0.003037463,26.022863,205.55017,10.544062,4.7596197
Grid_Cell_128,2017,0.18656363,0,401.76376,0.005325452,0.0692434,2581.6013,363.52692,0.004475394,30.79136,187.60814,10.939325,4.98762
Grid_Cell_128,2018,0.20033434,263,383.19415,0.0049615,0.063505225,2969.0137,384.82883,0.001110281,35.408928,155.38611,11.032526,5.1232686
Grid_Cell_128,2019,0.151528,70,445.10425,0.005444341,0.066427745,2663.4993,429.51926,0.001379914,33.58463,160.35744,11.490442,4.866898
Grid_Cell_128,2020,0.14157657,75,419.11508,0.00500935,0.124105945,2963.6628,410.4171,0.000947,36.19739,170.3967,11.39007,5.29334
Grid_Cell_128,2021,0.16861424,161,528.58636,0.005337433,0.059675526,2666.9377,634.3034,0.00119399,24.023205,190.06174,11.402796,5.036653
Grid_Cell_128,2022,0.18445095,449,555.56555,0.005047972,0.07253829,2916.074,587.156,0.0019115,20.787626,217.6699,11.44784,5.4129415
Grid_Cell_128,2023,0.14439708,3063,521.6032,0.005643662,0.06383492,2659.5894,547.98444,0.002008175,27.76793,208.07207,11.982019,5.259783
Grid_Cell_128,2024,0.16518101,13110,467.55417,0.004881483,0.066296116,3171.38,459.4895,0.001250407,37.13661,195.266,11.96026,5.2073064
Grid_Cell_128,2025,0.13506502,16728,509.01227,0.005245898,0.055090684,2921.0537,519.71814,0.001021085,38.938637,178.72816,12.09997,4.810261
Grid_Cell_129,2000,0.18920751,0,458.17386,0.005255856,0.22840309,2215.5452,574.74066,0.001829156,31.699055,199.90822,9.754053,3.9631834
Grid_Cell_129,2001,0.19023015,0,471.84885,0.005672002,0.22172396,2033.7521,645.4112,0.001916216,33.223984,235.84871,9.797327,4.0412936
Grid_Cell_129,2002,0.2262336,0,534.72186,0.005166844,0.27366057,2227.451,563.22003,0.004497736,28.084246,251.86201,9.630365,3.9462824
Grid_Cell_129,2003,0.25784436,0,461.86313,0.00547676,0.1650711,1831.3059,554.8543,0.01738352,25.771942,266.0673,8.373713,3.7362735
Grid_Cell_129,2004,0.20559242,0,532.01636,0.006141,0.27476996,1749.0477,671.5078,0.003701851,27.148548,275.81747,9.833277,3.8911293
Grid_Cell_129,2005,0.238095,0,535.3435,0.005578144,0.21618685,1968.1135,639.5047,0.006228986,19.358093,277.41086,10.377863,3.8426664
Grid_Cell_129,2006,0.2672077,0,497.90448,0.005299835,0.22354819,2196.7278,522.60876,0.005617199,22.011393,247.21158,10.17721,3.8023431
Grid_Cell_129,2007,0.19005975,0,469.48956,0.004728694,0.18436584,2688.683,455.6207,0.000991,32.698505,203.3091,11.537256,3.9917536
Grid_Cell_129,2008,0.2135338,0,449.11694,0.005046566,0.17578785,2115.9016,454.2821,0.005248822,25.86265,215.58632,9.933893,3.6407077
Grid_Cell_129,2009,0.24783632,0,457.8308,0.004733728,0.18003015,2250.4717,532.31256,0.007086572,22.963655,213.89676,10.197443,3.823146
Grid_Cell_129,2010,0.2558131,0,487.6123,0.004981736,0.2317933,2267.5508,547.18634,0.00436924,16.027866,249.6691,11.226313,4.0789413
Grid_Cell_129,2011,0.24880756,0,511.66608,0.005019984,0.23764408,2252.935,481.0428,0.007604962,20.470518,228.31116,9.048883,4.174186
Grid_Cell_129,2012,0.2701813,0,433.25372,0.005297405,0.210908,2517.0393,423.94055,0.006611633,22.335396,192.34645,10.203547,4.6115165
Grid_Cell_129,2013,0.22882742,0,429.58582,0.005190465,0.06052883,2496.9077,446.7366,0.00147988,27.06175,175.92422,10.999292,4.575912
Grid_Cell_129,2014,0.21185099,0,387.44687,0.004618071,0.07316898,2825.476,362.76013,0.001970904,29.231945,152.85281,10.217707,4.9049544
Grid_Cell_129,2015,0.1752767,0,414.2612,0.004907609,0.060786087,2986.6096,421.24643,0.000889,34.093075,154.86818,11.552851,5.335239
Grid_Cell_129,2016,0.1944764,0,480.38916,0.005509421,0.057912566,2433.1172,528.13855,0.001812883,27.035572,202.18048,10.742853,4.7035747
Grid_Cell_129,2017,0.184724,0,393.32788,0.00528925,0.059753813,2615.6443,346.95,0.003436356,31.250622,184.76463,11.1218815,4.9121747
Grid_Cell_129,2018,0.20278712,263,378.1203,0.004932415,0.070662975,2983.1516,388.38202,0.001069456,35.74167,155.27156,11.199366,4.996351
Grid_Cell_129,2019,0.15346,70,422.26117,0.005407064,0.06933352,2704.94,400.5115,0.001050034,34.721397,158.17686,11.672937,4.8060074
Grid_Cell_129,2020,0.14351755,75,416.68204,0.004978654,0.07667438,2979.7937,408.3438,0.000917,36.353317,174.55469,11.562616,5.2036204
Grid_Cell_129,2021,0.17179024,161,529.2063,0.005301632,0.054546956,2695.446,640.305,0.00128725,23.868845,195.06773,11.590509,4.9866533
Grid_Cell_129,2022,0.18401934,449,559.10046,0.00502952,0.06384958,2941.985,587.1701,0.00190049,20.476542,222.36197,11.642237,5.3722906
Grid_Cell_129,2023,0.14809416,3063,524.1045,0.005615398,0.056266505,2687.1736,552.10785,0.002292425,27.518085,212.96512,12.134851,5.193721
Grid_Cell_129,2024,0.17233104,13110,465.7963,0.004871293,0.07375953,3166.504,456.88126,0.00124209,36.871613,198.99962,12.051386,5.1151533
Grid_Cell_129,2025,0.13964933,16728,509.15338,0.005232993,0.06737669,2939.0454,519.5533,0.001135155,38.488983,183.41492,12.264643,4.768014
Grid_Cell_13,2000,0.13721208,0,412.89862,0.006004896,0.13939004,2530.9277,460.88135,0.000874,37.056126,195.31252,12.223658,4.0496883
Grid_Cell_13,2001,0.14519486,0,408.59436,0.006572334,0.11442574,2277.329,528.1405,0.001338836,41.45196,212.01111,12.2703495,4.037424
Grid_Cell_13,2002,0.18200944,0,546.6159,0.006202488,0.17845266,2144.472,563.4489,0.001661545,29.432756,257.43878,11.431635,3.674433
Grid_Cell_13,2003,0.20910281,0,490.02847,0.005543178,0.110301524,2241.0815,532.6819,0.006198456,27.217356,252.76144,10.743586,3.6419928
Grid_Cell_13,2004,0.1419413,0,554.7927,0.006397656,0.19868965,2138.4592,627.9218,0.002089891,26.923075,260.84943,12.1089115,3.822345
Grid_Cell_13,2005,0.14922664,0,546.9654,0.006047675,0.20146002,2263.7415,601.82996,0.001843897,22.84852,260.624,12.952448,3.831091
Grid_Cell_13,2006,0.182768,0,500.84207,0.005877253,0.16310064,2496.3481,489.93765,0.003312627,26.16233,245.9225,12.786982,3.927925
Grid_Cell_13,2007,0.1423182,0,472.15823,0.005475448,0.1836986,2835.142,474.8382,0.001279699,32.597115,223.56267,13.498957,4.00576
Grid_Cell_13,2008,0.15551025,0,525.60254,0.005794964,0.18134819,2243.2312,522.6575,0.002156885,22.898712,240.89702,12.327387,3.607716
Grid_Cell_13,2009,0.16897412,0,516.9144,0.005747985,0.15819296,2241.3584,591.165,0.001589565,22.75798,244.68181,12.502802,3.7376325
Grid_Cell_13,2010,0.1813312,0,541.94495,0.005877547,0.14112934,2468.0195,588.62915,0.00181936,20.65114,255.69962,13.57873,3.8383248
Grid_Cell_13,2011,0.16103928,0,549.0222,0.005730402,0.1964304,2553.4263,535.4478,0.001565486,25.703257,246.61655,11.662256,4.237337
Grid_Cell_13,2012,0.19611615,0,499.13574,0.005973388,0.13351183,2848.3296,484.5063,0.005975133,28.509352,218.20413,12.925196,4.6583743
Grid_Cell_13,2013,0.17013936,0,439.12006,0.005713163,0.040002875,2735.7178,435.44305,0.000976,30.418596,201.8604,13.288324,4.414508
Grid_Cell_13,2014,0.13859397,0,414.16284,0.005501017,0.052395094,3127.0044,400.2588,0.000763,33.283928,183.02858,13.0741825,4.999989
Grid_Cell_13,2015,0.13114017,0,432.95493,0.00551302,0.052431583,3166.5938,417.88007,0.00063,34.83769,180.00952,13.766993,5.027328
Grid_Cell_13,2016,0.1481919,0,397.84305,0.00596913,0.03847847,2699.774,407.61142,0.001365949,34.54036,193.02263,12.960413,4.5122495
Grid_Cell_13,2017,0.13076277,0,279.6881,0.005765773,0.047645997,3016.192,227.907,0.000474,43.13685,159.07436,13.613733,4.7021403
Grid_Cell_13,2018,0.1279428,263,295.79837,0.00565485,0.06486862,3263.8152,345.52655,0.000838,45.65079,150.17403,14.163965,4.9297066
Grid_Cell_13,2019,0.11902824,70,308.9206,0.005808725,0.043710835,3046.6516,235.50049,0.000611,45.685432,164.97852,14.308466,4.58861
Grid_Cell_13,2020,0.11672339,75,429.93405,0.005529477,0.049709536,3421.905,425.8448,0.001106916,41.002007,179.91908,14.341883,5.2306695
Grid_Cell_13,2021,0.13276896,161,494.59772,0.005921505,0.05414594,3057.483,546.95416,0.001226062,32.85127,199.05293,14.026514,4.873811
Grid_Cell_13,2022,0.1321067,449,512.8559,0.005653818,0.05285935,3347.534,530.2487,0.001109483,29.899323,203.30121,14.235773,5.2927017
Grid_Cell_13,2023,0.13193291,3063,536.4975,0.006050538,0.042202134,3077.8657,585.0349,0.001333486,30.42777,208.17853,14.675745,5.086906
Grid_Cell_13,2024,0.1293578,13110,461.91376,0.005499389,0.05209167,3460.2402,464.99274,0.001399744,39.726337,195.93393,14.555841,5.182265
Grid_Cell_13,2025,0.1362529,16728,526.87537,0.005863475,0.040559027,3121.9463,518.4069,0.000917,38.90809,201.4995,14.179224,4.8026648
